,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,2.7010900020599364,0.6194970890166934,0.010831975936889648,0.0006446442401451375,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 25}",0.8846178158125062,0.9039995198975783,0.8712118585298196,0.8903085991678225,0.8936708119353751,0.8887667414525862,0.010804808118995056,68,0.8831577935023488,0.8968949430282822,0.8854238203353001,0.8924390834494227,0.8867136713556688,0.8889258623342047,0.005025488530476759
12,2.9881254196166993,0.3438723101559686,0.01269989013671875,0.0014433529997791776,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 30}",0.88942793931732,0.9085918329243573,0.8966452843273233,0.8966019417475729,0.9198193512513901,0.9022021112982782,0.010737491806878057,52,0.8925017643534426,0.9023250455716559,0.9102792364106296,0.8963427144767343,0.9082341276354153,0.9019365776895756,0.006778156172343383
13,3.720147800445557,0.5932485999549889,0.014855384826660156,0.004009725696224333,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 35}",0.9034468297189537,0.9158220420356344,0.9153606102635229,0.8995925797503468,0.9107508340518049,0.908992112933873,0.006471190967466258,24,0.9036172165976076,0.909553063913154,0.9172892860226294,0.9074892719151217,0.9036445656006744,0.9083186808098376,0.005032583777177758
14,3.3345617294311523,0.5308483967425411,0.01652364730834961,0.001541813981451648,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 40}",0.9208657492949529,0.9136055691880935,0.9148144937586684,0.9096480582524272,0.9245337744124152,0.9166952027895922,0.005318088853149053,3,0.9108863285404424,0.910041500753936,0.9174108820377992,0.9132478676103728,0.9185088750420439,0.9140190907969188,0.0034027229537119904
15,0.830697774887085,0.2946635682862316,0.005753803253173828,0.0019571592775205677,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 2}",0.19734513274336285,0.21442307692307697,0.24178224687933428,0.22544209431345355,0.17751769626769628,0.21129249883046824,0.022228577391952973,300,0.20003783292978208,0.20806089067795341,0.2546046838498141,0.22595695359589518,0.1803636056315622,0.2138047933370014,0.02511231059291965
16,1.0388779163360595,0.20556089880080886,0.00492563247680664,0.0009607670673092313,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 3}",0.2912245939900807,0.32221207190867396,0.34099341192787797,0.29635055478502087,0.3151438973647711,0.3131627012577265,0.018026124343999948,273,0.28536631586146005,0.325745275012538,0.3335613208005648,0.3027102356233866,0.3280857552807302,0.31509378051573594,0.018222898377335487
17,0.8525204181671142,0.15973927262609688,0.004905033111572266,0.0006237317182189303,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 4}",0.39570468248565593,0.36510989010989026,0.3795856449375867,0.3959257975034674,0.4028426484737165,0.38782429767185816,0.013692885360701509,256,0.3962486481184288,0.3803496512950079,0.3716312792918538,0.40078670879043377,0.40740461320424753,0.39128418013999433,0.013271117421295572
18,0.7759516716003418,0.2349335062938709,0.00704340934753418,0.002826887713802928,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 5}",0.4846214626081883,0.46359089939187037,0.44716539528432736,0.46920076282940354,0.4440620665742025,0.46176254084658164,0.01489056554985131,233,0.4813067493946731,0.47350823311869916,0.45200327754645325,0.46898535653826634,0.4393786154722678,0.463036446414072,0.015233355504210419
19,0.7840329170227051,0.11507761859620486,0.005578374862670899,0.0005964359269795298,0.1,"(50,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 6}",0.5575044977146747,0.5418269230769233,0.5425450762829402,0.5463505547850207,0.5491071428571429,0.5474753930090822,0.005677945860640433,219,0.5460979040952971,0.5485984755601314,0.5458883137475965,0.5483791031019305,0.5476576192318686,0.5473242831473648,0.0011325491674056072
20,0.6874088287353516,0.09522731975712066,0.007129192352294922,0.0032779484449019206,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 7}",0.6167448701740738,0.6246565934065935,0.6245665742024965,0.6064667128987518,0.6192787794729543,0.6183451451442632,0.0066756243372829635,195,0.6169011451256494,0.6303803661229447,0.6250992710157958,0.6099206241743782,0.6076938035637401,0.6179990420005017,0.008676111922449598
21,0.7952639102935791,0.21254787198860484,0.0064448356628417965,0.0005859656563093356,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 8}",0.6881971457745795,0.6864697802197804,0.7050797503467408,0.6575849514563106,0.6777305825242719,0.6830227306693755,0.015480436316767973,169,0.6866019074981752,0.6839159569835395,0.7041927936750887,0.6601984452356722,0.663301181070285,0.6796420568925521,0.01621433116664415
22,1.0440579414367677,0.2754345749549448,0.007075166702270508,0.0007821742275269888,0.1,"(50,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 9}",0.7723080569872607,0.7499199829296918,0.6868671983356449,0.7024878640776699,0.7532663124289338,0.7330298404613447,0.03256450147596453,156,0.7738683420551626,0.745430503837878,0.6947609025962539,0.7073309414733248,0.7399736890765068,0.7322728758078252,0.028255465790823196
23,1.078504753112793,0.46148672601149804,0.009372520446777343,0.0028243844747523773,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 10}",0.7523929057667995,0.8289068334578045,0.6984570041608877,0.8166522191400832,0.8204906536217217,0.7833665690582955,0.0504342547041972,130,0.7535478644435665,0.8251114337492335,0.7091654411179834,0.8269510060759576,0.8185967057457226,0.7866744902264927,0.0473785821431289
24,1.4358745574951173,0.13474314720567407,0.008922767639160157,0.002060672478426782,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 15}",0.8542126568122145,0.8715819374799958,0.8458564493758668,0.8561806518723994,0.8426318395371794,0.8541079823057657,0.010094567525802444,118,0.8525199210371922,0.8627152339565772,0.8582399431038544,0.8692510235210992,0.8360164266565108,0.8557485096550467,0.01128573659758869
25,1.5837287902832031,0.15928820754246198,0.00927877426147461,0.0009638586558378784,0.1,"(50,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 20}",0.8766216084800157,0.8744665528646113,0.8687239944521499,0.8768377253814148,0.8915142257375268,0.8776265771921036,0.007524339557635924,94,0.8819493699866047,0.8719031332167674,0.8801838661150913,0.8758313835548021,0.888284220383427,0.8796303946513385,0.005562656409629057
