,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,1.072970485687256,0.1564675286893773,0.002900218963623047,2.5510832528048654e-05,0.1,"(50, 50)",13,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 13}",0.9927234765821723,0.9863175675675676,0.9890709459459461,0.9794794539437397,0.9884144365293288,0.987203672667271,0.004379514388046835,44,0.9917956526915899,0.9879167338409154,0.9910933966138599,0.9924245257534319,0.9946412824624179,0.9915743182724428,0.0021811611835838474
12,1.481991958618164,0.46003583398115044,0.002933168411254883,9.02095502775005e-05,0.1,"(50, 50)",14,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 14}",0.9948011792848749,0.9920945945945948,0.987195945945946,0.9773326898326901,0.9884105057117187,0.9879711780106788,0.0059611106483011544,39,0.9967566111715653,0.9954819529296055,0.9915756749269746,0.9915917005622517,0.9941466229869527,0.9939105125154699,0.00207141527121864
13,1.2869262218475341,0.14889283803378328,0.002901124954223633,4.454776983023957e-05,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 15}",0.9907978009064965,0.9927195945945946,0.9891722972972975,0.9818735061592205,0.9897157778205623,0.9888574445231292,0.0036955197888424067,22,0.9930459817442804,0.9944532392180354,0.9932158324683243,0.9975785208106628,0.9931841550860554,0.9942955458654715,0.0017184395631918436
14,1.2894938945770265,0.17171538348552476,0.0029097557067871093,5.727241065061027e-05,0.1,"(50, 50)",16,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 16}",0.9934498279335237,0.9914695945945947,0.9903209459459461,0.9786333655083657,0.9871091644204854,0.9882012791108419,0.005205336294214205,35,0.9917292005417796,0.9948052192716149,0.9941675067677501,0.9935436961835137,0.9931979586855995,0.9934887162900516,0.0010370530415295368
15,1.3461588382720948,0.28213762440983886,0.002111959457397461,5.806643256415156e-05,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 2}",0.6695067777404733,0.6650844594594595,0.6749493243243244,0.6650658439051297,0.671761246951611,0.6692727448729786,0.0038398209138457966,297,0.6885069255314357,0.6829416348349433,0.6809373506747994,0.6668706256062555,0.6665586894131891,0.6771630452121247,0.008884901391766521
16,1.0665172576904296,0.4961468723477112,0.0021884918212890627,4.1193707919382576e-05,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 3}",0.8250370362598622,0.8450337837837838,0.8025168918918919,0.7838752528038244,0.8287106918238996,0.8170363257763701,0.02142214986754798,277,0.833754565187953,0.8424019919503821,0.8136395329494411,0.7986854456143642,0.8131304463310031,0.8203223964066287,0.01570015380186003
17,1.3051467895507813,0.45143705857557015,0.002170372009277344,8.437342138829452e-05,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 4}",0.8882286595601813,0.8472972972972973,0.8768243243243243,0.8675727385548816,0.8835051662174306,0.8726825691726077,0.01447152807813997,256,0.8970727560596692,0.8514602653529363,0.8817232622260543,0.8806963294787957,0.8809760324225907,0.8783857291080093,0.014814676826491159
18,1.6157661914825439,0.31534088344431427,0.0022211074829101562,4.662214200500301e-05,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 5}",0.9405846063454759,0.9289695945945947,0.9186148648648651,0.9165835861371575,0.9311315139263254,0.9271799880938685,0.008768949699301172,235,0.937865833674651,0.9363216275061688,0.9193512754002714,0.9388743697554793,0.9344883835876828,0.9333802979848507,0.007169345894572366
19,1.4083774089813232,0.12887751019744834,0.0021994590759277345,4.4060733916366816e-05,0.1,"(50,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 6}",0.9562680459963068,0.9515540540540541,0.9635135135135136,0.9480515719801436,0.9535393402644078,0.9545882566482222,0.0052070391309332765,213,0.9654564888163908,0.9587668794582437,0.960215707503532,0.9621181731201649,0.9582549586376033,0.9609624415071869,0.0026168968130464
20,1.6597508907318115,0.42999089482100655,0.002235746383666992,3.399604826051008e-05,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 7}",0.9738525054557663,0.965962837837838,0.9725675675675678,0.9497483452840596,0.9646143787703761,0.9653559656638623,0.008588097104747543,197,0.9751354612584499,0.9730206242212469,0.9760940008070622,0.9556889907114241,0.9759811158506501,0.9711840385697667,0.007825637045795388
21,1.2303893566131592,0.20384314595346323,0.0022814273834228516,0.00010614035258400076,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 8}",0.9762278621789492,0.980641891891892,0.9731925675675676,0.9591279417172274,0.9681540399178541,0.9714758906475944,0.007389877033815556,173,0.9791460585979959,0.9776791244410201,0.978433243877979,0.9659671681426489,0.9750153108367442,0.9752481811792777,0.004846421143283509
22,1.2508021354675294,0.051218369244042605,0.0023500919342041016,0.00014368378303816857,0.1,"(50,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 9}",0.9734667198254154,0.9786655405405407,0.9783952702702705,0.9696161978304836,0.974475035297138,0.9749251035909193,0.003363221372638805,160,0.9781965396860307,0.9795555395394593,0.9808701313363292,0.9809655344761607,0.9791922851620815,0.9797560060400123,0.0010482497382784878
23,0.985744571685791,0.08436602454282535,0.0022400379180908202,3.1604484828503385e-05,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 10}",0.9787200982037938,0.9811655405405406,0.9808952702702702,0.9800445854017283,0.9775565556411244,0.9796777188432858,0.0013592417787791672,148,0.981388311821227,0.9823285633005864,0.9846861729552158,0.9841311095852595,0.9800896600910682,0.9825247635506715,0.0017036304838404183
24,1.1377877712249755,0.10363372128040199,0.002324199676513672,8.59393121229603e-05,0.1,"(50,)",11,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 11}",0.9833523585697498,0.9852195945945947,0.9820945945945947,0.9753978212906785,0.9815276440764987,0.9815204631432699,0.0033122274565045113,126,0.9841348827349702,0.983984772808436,0.9858596875154961,0.9897555632495669,0.9832928339779017,0.9854055480572741,0.002333479302281799
