,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
46,0.8869112968444824,0.16705570042533413,0.005728769302368164,0.00161127326775546,0.1,"(25, 25)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 3}",0.31148315180394825,0.2931318681318682,0.28765603328710126,0.2669642857142857,0.2820648404993066,0.28829499305272127,0.01453887262290499,280,0.3110327434824514,0.28983815932095536,0.29025630964677274,0.2765629971364938,0.2867273234980074,0.2908835066169361,0.011223446201312177
47,1.888820219039917,0.6645184073060313,0.005865955352783203,0.0006940389752384232,0.1,"(25, 25)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 4}",0.39884092677234273,0.4098087592019632,0.3744538834951457,0.4268377253814147,0.4027999306518724,0.4025487723322203,0.016990555178469677,231,0.40702609134883616,0.3978882063045671,0.38146208047167024,0.4086334675342165,0.4025422085938845,0.39951041085063493,0.009770170840025268
48,1.4659542083740233,0.1618364916093356,0.005739355087280273,0.0003000373907868755,0.1,"(25, 25)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 5}",0.39756941067781776,0.4038461538461539,0.4113904299583911,0.3900832177531207,0.39254382676712773,0.3990893859965031,0.007742222439829616,244,0.39617887409200964,0.39402902838969567,0.42741040863497176,0.39606945547000116,0.3976430710796633,0.4022661675332683,0.012624664150032163
49,2.092578983306885,0.7394057762706688,0.006804943084716797,0.0017408642158619565,0.1,"(25, 25)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 6}",0.5134931440241175,0.42639363064120356,0.41695561719833574,0.44375,0.38535762704452026,0.437290796514388,0.04265363187335513,216,0.5052696446853112,0.42757849673832315,0.4222178069760739,0.4571954143169162,0.3903048718998645,0.4405132469232978,0.038715881929163636
50,2.3361160278320314,0.14590220361539058,0.007468175888061523,0.0023258573667443647,0.1,"(25, 25)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 7}",0.3774536856948361,0.5476341619545504,0.5341972954230235,0.44576976421636616,0.5395977808599168,0.4888198244060663,0.06693567234085358,194,0.3757869249394673,0.5466104556376589,0.5366085141853455,0.45657613569179073,0.5411087501991965,0.49133815613069176,0.06654626892609183
51,2.3428272724151613,0.6248610479689747,0.0064488410949707035,0.0001430614467727928,0.1,"(25, 25)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 8}",0.5339626081882719,0.563234156620079,0.5812413314840499,0.5608876560332872,0.5898578363384188,0.5657888904106544,0.019308889023835887,173,0.5164808365680279,0.5645772806263043,0.5620857550326286,0.5723883989837604,0.5963454891457075,0.5623755520712856,0.025944056083085396
52,2.5526004791259767,0.38978137693793574,0.006562566757202149,0.0007192158204235334,0.1,"(25, 25)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 9}",0.662388772731693,0.6911187720046944,0.6893550624133149,0.6997226074895979,0.5934466019417476,0.6672315603936537,0.038901216632445806,156,0.6442946839958625,0.7002655804262364,0.7050047289651615,0.7045771478887238,0.5962810015099077,0.6700846285571784,0.04343301454854689
53,2.8917329788208006,0.6569322796126743,0.009119796752929687,0.002141041162663011,0.1,"(25, 25)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 10}",0.7211429057667996,0.7091632881681427,0.6558425797503468,0.704498959778086,0.6372267465107271,0.685647630959831,0.03286101648543118,127,0.7021343124276325,0.6951795370530154,0.6760710319348375,0.7087175288369727,0.6236470109765394,0.6811498842457995,0.030755577014037368
54,4.312720870971679,1.048377029907325,0.008471918106079102,0.0006361362520298452,0.1,"(25, 25)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 15}",0.8122672128756201,0.8160407553611438,0.8260488904299584,0.7832177531206659,0.7539747097999525,0.798349411236428,0.026329362709894968,86,0.7970253010324831,0.8039489081396446,0.8249907860729229,0.7983559004413165,0.7403142660414715,0.7929270323455677,0.028156482885151574
55,4.924210453033448,0.561871898817382,0.009848499298095703,0.0005422264296179636,0.1,"(25, 25)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 20}",0.7785051784498687,0.8149791955617199,0.7721220527045769,0.7945995145631068,0.7844933525758768,0.7889464625019694,0.014984631841778371,117,0.7646306407245821,0.8167939883312276,0.7896932563229386,0.815788068499096,0.7910201518301502,0.795585221141599,0.01934790946376596
